"id","name","parent_id","date"
"109521","Season 4","91633","2016-06-17"
"109593","Staffel 1","97256","2005-04-26"
"109644","Palu","2583","2004-11-14"
"109649","Series 1","109648","2013-05-05"
"109666","Season 1","109665","2015-05-14"
"109673","Season 4","69757","2016-06-08"
"109681","Season 7","39131","2017-08-27"
"109685","Season 2","105929","2015-12-06"
"109700","Season 1","33314","2011-05-11"
"109711","Staffel 1","109710","2017-10-12"
"109721","Season 1","109718","1983-09-16"
"109757","Season 1","61481","2014-08-07"
"109766","Staffel 8","94767","2017-10-10"
"109775","Season 1","109774","2016-05-09"
"109801","Staffel 1","109800","2017-09-11"
"109807","Staffel 1","109806","2017-11-16"
"109811","Staffel 4","31613","1999-05-06"
"109813","Staffel 5","31613","2000-05-25"
"109834","Season 3","105929","2017-06-04"
"109859","Staffel 1","109858","2015-02-06"
"109861","Staffel 2","109858","2017-10-06"
"109879","Staffel 1","109878","2017-11-03"
"109900","Season 11","8131","2018-05-10"
"109915","Saison 1","109914","2007-05-24"
"109927","Season 14","2495","2018-05-17"
"109953","Season 1","109952","2014-09-18"
"109965","Season 7","33451","2017-05-05"
"109979","Season 5","65958","2016-09-23"
"109985","Season 4","84221","2018-05-17"
"110023","Season 4","57411","2015-05-10"
"110029","Season 3","106179","2017-05-07"
"110036","Season 4","63833","2017-04-02"
"110042","Series 2","102634","2014-11-03"
"110064","Saison 4","92431","2016-06-03"
"110070","Season 1","62001","2012-06-10"
"110094","Season 7","17209","2017-04-02"
"110125","Season 1","32160","1996-05-21"
"110174","Staffel 2","109307","2017-01-17"
"110176","Staffel 3","109307","2017-12-12"
"110194","Season 1","110193","2017-03-15"
"110202","Season 9","38697","2018-05-16"
"110243","Staffel 17","43119","2018-02-16"
"110255","Series 2","109648","2014-04-20"
"110268","Season 3","88904","2017-06-27"
"110285","Season 1","45722","2010-03-18"
"110316","Saison 2","109914","2008-03-21"
"110333","Season 1","110332","2016-12-16"
"110346","Staffel 9","37173","2014-03-21"
"110358","Staffel 12","38887","2017-10-31"
"110363","Staffel 13","38887","2018-04-24"
"110365","Season 1","32139","1994-05-25"
"110394","Series 3","102634","2016-05-16"
"110482","Staffel 5","56668","2015-06-25"
"110485","Staffel 3","56668","2013-06-20"
"110487","Staffel 2","56668","2012-11-05"
"110527","Season 4","88641","2017-09-17"
"110557","Staffel 3","43092","2012-02-09"
"110559","Staffel 4","43092","2013-01-31"
"110561","Staffel 5","43092","2014-04-24"
"110563","Staffel 6","43092","2014-12-18"
"110565","Staffel 9","43092","2017-12-28"
"110571","Season 3","86931","2017-12-10"
"110578","Staffel 3","97901","2017-12-11"
"110594","Season 2","110193","2018-05-23"
"110695","Season 1: The Executioner","110694","2016-04-15"
"110711","Season 2","110332","2017-12-15"
"110727","Saison 2","103196","2009-05-06"
"110729","Saison 3","103196","2010-12-15"
"110731","Saison 4","103196","2011-12-07"
"110733","Saison 5","103196","2012-11-28"
"110735","Saison 6","103196","2013-11-20"
"110737","Saison 7","103196","2014-12-17"
"110739","Saison 8","103196","2016-02-12"
"110762","Season 3","85472","2017-05-16"
"110801","Saison 3","109914","2008-11-06"
"110845","Season 4","81185","2016-08-08"
"110869","Staffel 5","30733","2014-09-15"
"110874","Staffel 6","94381","2017-11-22"
"110903","Series 1","110902","2011-01-27"
"110961","Season 1","110960","2017-12-07"
"110966","Season 5","80490","2018-05-10"
"110981","Season 1","16588","2000-05-23"
"110983","Season 2","16588","2001-05-22"
"110985","Season 8","62002","2017-05-16"
"110992","Season 2","103659","2018-05-08"
"111004","Series 1","111003","2016-11-04"
"111013","Series 3","109648","2016-01-24"
"111018","Series 4","109648","2017-01-29"
"111025","Season 1","111024","2016-02-22"
"111064","Season 1","111063","1966-05-05"
"111107","Staffel 15","46060","2018-04-18"
"111110","Season 3","100126","2016-04-20"
"111144","Season 2","28444","1996-06-24"
"111169","Season 2","31783","1997-05-12"
"111202","Season 15","3530","2018-05-22"
"111255","Season 3","101906","2017-05-21"
"111273","Season 3","93286","2017-01-25"
"111312","Series 2","110902","2012-03-08"
"111338","Staffel 7","94381","2018-03-21"
"111418","Staffel 17","39257","2018-03-20"
"111490","Season 3","90825","2017-10-07"
"111536","Staffel 1","111535","2001-05-29"
"111538","Staffel 2","111535","2006-10-03"
"111540","Staffel 3","111535","2008-12-31"
"111548","Season 2","104207","2017-05-11"
"111549","Season 4","76901","2017-03-31"
"111568","Series 6","60679","1997-03-16"
"111570","Series 9","60679","2004-04-26"
"111590","Season 16","2367","2018-05-20"
"111649","Staffel 6","52160","2018-03-22"
"111652","Staffel 2","103323","2018-03-15"
"111696","Staffel 4","95978","2018-01-01"
"111733","Staffel 11","36357","2018-02-28"
"111740","Staffel 13","43119","2014-02-21"
"111742","Staffel 14","43119","2015-02-13"
"111744","Staffel 15","43119","2016-02-19"
"111772","Season 5","79201","2017-05-16"
"111790","Season 9","17865","2018-04-05"
"111804","Season 1","65130","1959-07-10"
"111808","Season 2","111024","2017-05-04"
"111815","Season 4","83990","2018-04-16"
"111821","Season 3","91890","2017-09-21"
"111827","Season 1","111826","2014-02-23"
"111842","Season 3","28444","1997-05-12"
"111871","Season 8","17209","2018-04-15"
"111903","Season 1","111902","2017-01-25"
"111910","Staffel 13","88966","2018-03-09"
"111972","Series 8","51022","2018-01-28"
"111975","Staffel 14","6390","2011-11-03"
"111985","Season 13","6287","2018-04-18"
"111995","Series 4","67406","2014-10-29"
"112087","Season 1","112086","2017-04-02"
"112111","Staffel 1","112110","2018-03-20"
"112149","Staffel 11","47995","2005-02-01"
"112154","Series 12","60679","2010-12-25"
"112160","Staffel 1","112159","2018-03-08"
"112172","Season 1","112171","2018-02-12"
"112189","Season 1","112188","2017-11-17"
"112208","Season 2","112188","2019-01-18"
"112262","Staffel 1","112261","2018-03-20"
"112279","Series 7","60679","2000-02-19"
"112296","Season 1","1856","1984-12-29"
"112299","Season 1","112298","2010-11-26"
"112302","Season 1","112301","2011-12-17"
"112305","Season 1","112304","2015-03-14"
"112342","Series 5","84896","2016-09-28"
"112393","Season 4","28444","1998-05-11"
"112452","Series 1","112451","2017-02-25"
"112484","Season 1","98380","1991-05-18"
"112529","Season 8","33450","2018-05-18"
"112532","Staffel 2","103289","2018-03-12"
"112536","Season 1","112535","2017-06-13"
"112563","Season 1","112562","2017-05-08"
"112609","Series 1","112608","2011-11-21"
"112638","Season 1","33452","2011-02-17"
"112662","Season 1","112661","2006-03-04"
"112670","Season 1","112669","1976-12-16"
"112676","Season 2","112669","1979-10-06"
"112682","Season 3","112669","1982-11-25"
"112688","Season 4","112669","1984-01-01"
"112693","Season 5","112669","1987-01-01"
"112697","Season 9","19434","2018-05-20"
"112730","Season 1","70473","2013-09-22"
"112753","Staffel 7","93641","2018-05-11"
"112762","Season 1","112761","2017-05-01"
"112783","Season 11","14171","2018-03-21"
"112808","Staffel 1","112807","2018-03-20"
"112819","Series 8","60679","2001-07-08"
"112849","Season 5","28444","1999-05-17"
"112882","Season 2","104793","2016-10-02"
"112910","Staffel 1","112909","2013-10-17"
"112933","Season 3","93850","2015-06-26"
"112946","Season 1","112945","2016-03-25"
"112960","Season 2","109363","2018-02-01"
"112974","Season 1","112973","2017-10-16"
"112986","Series 2","69064","2006-01-05"
"113075","Staffel 47","39195","2018-04-24"
"113097","Staffel 1","113096","2018-08-31"
"113127","Season 3","103601","2018-05-28"
"113199","Series 10","60679","2006-04-02"
"113209","Series 1","113208","2018-01-12"
"113221","Säsong 6","90523","2018-04-07"
"113244","Season 8","84244","2017-10-03"
"113282","Staffel 1","113281","2018-05-01"
"113301","Season 4","95277","2018-02-24"
"113309","Season 2","99988","2017-01-28"
"113393","Series 3","69064","2007-11-05"
"113399","Season 7","18018","2011-01-21"
"113406","Season 4","97609","2018-03-20"
"113414","Saison 1","113413","2013-07-04"
"113467","Season 5","76386","2018-05-16"
"113494","Season 3","92389","2017-01-30"
"113501","Season 1","113500","2016-05-24"
"113531","Season 1","113530","2017-04-11"
"113538","Season 4","91369","2018-05-13"
"113600","Series 11","60679","2008-10-06"
"113606","Season 4","85717","2018-03-15"
"113625","Season 2","95857","2017-11-22"
"113636","Season 3","106534","2018-04-29"
"113640","Season 5","40012","2015-10-25"
"113685","Staffel 1","113684","2018-06-12"
"113698","Season 4","84208","2018-05-22"
"113709","Season 5","70702","2019-01-30"
"113730","Season 3","96644","2018-05-18"
"113740","Staffel 2","104022","2018-05-22"
"113769","Season 7","51701","2018-05-15"
"113777","Series 4","69064","2009-11-08"
"113817","Staffel 17","38924","2018-04-20"
"113831","Season 2","113500","2017-03-14"
"113843","Season 1","113842","2014-04-03"
"113850","Season 2","113842","2015-05-07"
"113865","Stagione 1","113864","2011-05-17"
"113921","Season 3","94277","2018-06-18"
"113930","Season 2","69070","2014-08-28"
"113944","Season 3","69070","2015-08-28"
"114045","Season 2","101561","2017-05-21"
"114065","Säsong 1","114064","2016-12-11"
"114100","Season 2","106871","2018-04-03"
"114129","Season 4","106179","2018-05-06"
"114205","Series 13","60679","2013-11-13"
"114225","Season 4","85472","2018-05-15"
"114230","Series 5","69064","2011-10-31"
"114257","Season 1","114256","2017-09-20"
"114264","Season 19","16992","2018-05-23"
"114265","Season 7","51914","2018-04-29"
"114331","Saison 1","114330","2016-03-23"
"114355","Staffel 1","114354","2018-06-19"
"114465","Season 3","95604","2016-11-01"
"114487","Season 5","69757","2017-05-30"
"114491","Season 6","58373","2017-03-31"
"114518","Season 2","107625","2018-07-11"
"114543","Season 4","88217","2017-11-15"
"114544","Staffel 8","36425","2013-12-19"
"114546","Staffel 9","36425","2015-04-09"
"114548","Staffel 10","36425","2016-04-14"
"114550","Staffel 11","36425","2017-03-30"
"114552","Staffel 12","36425","2018-04-05"
"114564","Season 6","33361","2016-05-22"
"114584","Season 7","33361","2017-06-11"
"114606","Staffel 2","95885","2016-04-22"
"114608","Staffel 3","95885","2017-04-07"
"114610","Staffel 4","95885","2018-04-13"
"114611","Staffel 5","95885","2019-04-05"
"114630","Staffel 1","114629","2013-02-28"
"114632","Staffel 2","114629","2014-03-20"
"114634","Staffel 3","114629","2015-05-20"
"114642","Season 1","114605","2011-01-27"
"114653","Season 1","32138","1999-04-01"
"114661","Season 4","91018","2017-12-22"
"114675","Season 1","114660","2010-05-24"
"114698","Staffel 14","46060","2017-03-29"
"114756","Season 5","80052","2018-08-07"
"114783","Staffel 6","36442","2017-01-10"
"114784","Staffel 2","36442","2006-08-08"
"114786","Staffel 4","36442","2011-02-08"
"114788","Staffel 5","36442","2014-02-25"
"114811","Season 1","50388","2017-06-18"
"114821","Season 2","105297","2018-05-04"
"114827","Season 1","114826","2018-05-16"
"114832","Season 4","84504","2017-06-16"
"114837","Series 6","69064","2013-10-21"
"114862","Season 1","114861","2018-02-23"
"114876","Staffel 1","114875","1993-01-04"
"114886","Season 1","114885","2017-10-29"
"114938","Season 2","104959","2018-03-13"
"114942","Season 1","114941","1983-10-05"
"114958","Season 1","114957","2018-05-27"
"114985","Season 1","114984","2015-06-09"
"115039","Series 1","60679","1989-03-19"
"115073","Season 6","71105","2018-09-17"
"115129","Season 1","115128","2018-05-17"
"115154","Season 5","90054","2018-05-09"
"115169","Stagione 2","113864","2012-11-29"
"115178","Season 1","115177","2017-01-29"
"115205","Series 7","69064","2015-11-02"
"115337","Season 6","64552","2018-05-17"
"115351","Season 1","115350","2018-03-26"
"115361","Series 2","60679","1990-03-04"
"115367","Season 3","94161","2018-04-09"
"115388","3. Staffel","96492","2015-02-10"
"115464","Staffel 4","114629","2017-02-01"
"115483","Season 1","115482","2013-05-29"
"115494","Season 1","60323","2013-12-18"
"115510","Season 5","32687","2013-11-03"
"115518","Säsong 1","115517","2017-12-04"
"115538","Season 5","70217","2016-10-12"
"115558","Staffel 9","94767","2018-10-09"
"115567","Season 2","115482","2014-07-30"
"115590","Season 3","115482","2016-05-25"
"115611","Season 2: Guilty Party","110694","2017-10-17"
"115612","Season 3: Solstice","110694","2019-05-23"
"115628","Season 30","36","2019-05-12"
"115631","Season 4","115482","2017-05-24"
"115646","Season 1","115644","2018-09-13"
"115653","Staffel 1","115652","2002-01-14"
"115660","Saison 9","103196","2017-02-22"
"115752","Season 1","115750",\N
"115773","Season 2","114984","2016-03-23"
"115813","Season 6","79201","2018-05-10"
"115822","Season 1","115821","2018-01-14"
"115837","Season 2","108730","2018-05-08"
"115852","Staffel 1","115851","2018-10-09"
"115860","Season 1","31678","2000-05-15"
"116042","Staffel 23","21765","2019-06-06"
"116085","Season 2","109378","2018-03-21"
"116106","Staffel 18","43119","2019-02-22"
"116118","Sæson 1","116117","2018-04-29"
"116127","Season 5","80265","2018-08-01"
"116132","Season 4","88904","2018-05-28"
"116135","Season 3","100076","2018-04-04"
"116148","Season 3","100204","2018-02-16"
"116175","Season 1","116174","2017-05-14"
"116190","Staffel 2","114875","1994-03-07"
"116212","Season 1","116211","2018-07-01"
"116243","Season 6","32687","2014-06-22"
"116253","Season 3","106581","2018-05-15"
"116289","Staffel 6","95949","2018-11-19"
"116323","Staffel 18","39257","2019-04-02"
"116387","Season 3","93251","2018-07-18"
"116393","Season 1","116392","2017-04-25"
"116432","Season 5","76760","2018-05-18"
"116446","Season 1","116445","2018-05-03"
"116454","Season 1","32959","1995-05-22"
"116485","Season 1","116484","2020-01-01"
"116519","Season 1","116518","2018-03-21"
"116536","Season 1","15622",\N
"116537","Season 1","15625",\N
"116539","Season 1","15626",\N
"116611","Season 12","8131","2019-05-16"
"116621","Saison 5","92431","2017-05-26"
"116642","Season 3","116641",\N
"116652","Season 1","116651","2016-03-24"
"116654","Season 2","116651","2017-03-23"
"116656","Season 3","116651","2018-03-27"
"116666","Season 1","44125","1982-09-14"
"116714","Staffel 3","105190","2019-01-09"
"116724","Series 4","60679","1992-01-19"
"116729","Staffel 13","36425","2019-04-25"
"116738","Season 1","116737","2018-05-14"
"116776","Season 4","78448","2016-08-30"
"116790","Season 9","62002","2018-05-22"
"116929","Season 3","104201","2017-12-13"
"116955","Staffel 4","109307","2019-01-29"
"116996","Staffel 10","43092","2018-12-27"
"117032","Staffel 1","117031","2018-12-12"
"117035","Season 2","113530","2018-06-07"
"117045","Staffel 1","117044","2017-06-12"
"117052","Staffel 2","117044","2018-11-22"
"117082","Sesong 1","117081","2013-09-14"
"117095","Staffel 13","37173","2018-12-18"
"117102","Bülow","2583","1989-07-30"
"117135","Season 1","117134","2018-09-14"
"117145","Season 1","117144","2018-02-02"
"117172","Staffel 1","68046","2012-10-15"
"117181","Saison 6","92431","2018-05-08"
"117191","Season 1","117190","2016-12-07"
"117240","Season 3","111063","1968-03-14"
"117267","Season 2","111063","1967-03-30"
"117347","Staffel 1","117346","2018-12-18"
"117418","Staffel 1","117417","2018-12-14"
"117488","Season 3","98637","2018-08-03"
"117512","Staffel 7","60185","2018-12-19"
"117666","Stagione 2","108313","2016-06-14"
"117667","Stagione 3","108313","2017-12-22"
"117761","Season 8","33361","2018-05-20"
"117834","Staffel 7","52160","2019-03-07"
"117836","Staffel 3","103323","2019-03-07"
"117871","Season 14","6287","2019-02-06"
"117902","Staffel 12","36357","2019-02-20"
"117905","Staffel 14","88966","2019-03-01"
"117927","Series 1","117926","1970-12-30"
"117934","Season 4","86931","2019-01-27"
"117998","Staffel 2","8126","1996-08-20"
"118005","Season 1","118004","2019-05-14"
"118010","Staffel 3","103289","2019-03-17"
"118012","Season 2","108664","2019-05-16"
"118022","Season 16","3530","2019-05-21"
"118125","Staffel 1","118124","2019-03-10"
"118129","Season 10","19434","2019-05-19"
"118157","Prima stagione","118156","2018-05-29"
"118167","Season 4","90825","2018-10-20"
"118180","Season 1","118179","2016-05-06"
"118216","Staffel 4","105190","2019-04-24"
"118239","Staffel 12","47995","2006-01-26"
"118245","Series 2","55702","2009-06-08"
"118344","Saison 2","114330","2017-11-09"
"118350","Season 1","118349","2019-05-14"
"118357","Series 9","51022","2019-02-03"
"118364","Prima stagione","118363","2016-12-07"
"118422","Series 6","98295","2018-01-12"
"118433","Staffel 13","47995","2007-07-31"
"118439","Sesong 1","118438","2019-02-02"
"118455","Staffel 14","38887","2019-04-16"
"118505","Season 6","66497","2018-01-09"
"118522","Season 3","110193","2019-05-08"
"118561","Staffel 2","112261","2019-04-16"
"118564","Staffel 1","118563","2019-04-16"
"118578","Season 1","118577","2015-04-09"
"118591","Season 2","118577","2017-03-30"
"118602","Season 3","118577","2018-12-27"
"118631","Season 9","33450","2019-05-17"
"118637","Season 1","118636","2018-01-15"
"118663","Season 1","31395","2010-07-01"
"118719","Season 3","104793","2017-10-15"
"118736","Season 1","118735","2018-05-24"
"118765","Staffel 3","96211","2002-04-08"
"118767","Staffel 4","96211","2002-12-23"
"118791","Series 21","34799","2018-02-06"
