"id","parent_id","root_id"
"13419","14207","8"
"13420","8568","8"
"13421","6101","8"
"13422","375","8"
"13423","4977","8"
"13424","14207","8"
"13426","1726","8"
"13427","6111","8"
"13428","6095","8"
"13429","5138","8"
"13431","6098","8"
"13432","17781","8"
"13433","5927","8"
"13434","776","8"
"13435","3799","8"
"13436","19568","8"
"13437","1189","8"
"13438","6091","8"
"13439","3077","8"
"13440","6042","8"
"13441","6042","8"
"13442","3671","8"
"13443","7005","8"
"13445","4050","8"
"13446","220","8"
"13447","13446","8"
"13448","3421","8"
"13449","6579","8"
"13450","6133","8"
"13451","3005","8"
"13452","8720","8"
"13453","4115","8"
"13454","1261","8"
"13455","3251","8"
"13456","2820","8"
"13457","3681","8"
"13458","3700","8"
"13459","6250","8"
"13460","1445","8"
"13461","5928","8"
"13462","2838","8"
"13466","6136","8"
"13468","1708","8"
"13469","6215","8"
"13470","8044","8"
"13471","2377","8"
"13475","6187","8"
"13476","58","8"
"13477","8115","8"
"13478","1299","8"
"13479","10094","8"
"13481","6038","8"
"13482","1558","8"
"13483","1558","8"
"13484","9343","8"
"13485","18317","8"
"13487","4214","8"
"13488","1160","8"
"13490","6046","8"
"13491","16642","8"
"13492","10408","8"
"13493","4977","8"
"13494","928","8"
"13495","3840","8"
"13496","3927","8"
"13497","11635","8"
"13499","19718","8"
"13500","6165","8"
"13501","3689","8"
"13503","3791","8"
"13504","13541","8"
"13505","6193","8"
"13507","1189","8"
"13508","6050","8"
"13509","3786","8"
"13510","11613","8"
"13511","3767","8"
"13512","1899","8"
"13514","10671","8"
"13515","6100","8"
"13516","3421","8"
"13517","10440","8"
"13518","6037","8"
"13520","4376","8"
"13521","12666","8"
"13522","3809","8"
"13523","4379","8"
"13524","372","8"
"13525","5175","8"
"13526","18661","8"
"13527","816","8"
"13528","6300","8"
"13529","6106","8"
"13530","3776","8"
"13531","6065","8"
"13532","4050","8"
"13533","1313","8"
"13534","6036","8"
"13535","3805","8"
"13536","12353","8"
"13538","2792","8"
"13540","6106","8"
"13541","783","8"
"13542","6054","8"
"13543","3333","8"
"13544","35","1"
"13545","3715","8"
"13546","3787","8"
"13547","1597","9"
"13548","783","8"
"13551","783","8"
"13552","6593","8"
"13561","6071","8"
"13562","783","8"
"13563","3737","8"
"13564","8485","8"
"13565","6054","8"
"13566","6093","8"
"13567","6329","8"
"13569","17990","8"
"13571","743","8"
"13573","9440","8"
"13574","6953","8"
"13576","3763","8"
"13578","8603","8"
"13579","6401","8"
"13580","511","8"
"13581","8759","8"
"13583","8721","8"
"13584","3760","8"
"13585","1600","8"
"13586","2850","8"
"13587","6101","8"
"13588","6189","8"
"13589","9434","8"
"13590","998","8"
"13591","18101","8"
"13593","3689","8"
"13597","6001","8"
"13601","2014","8"
"13603","1291","8"
"13607","1998","8"
"13608","1159","8"
"13609","2960","8"
"13610","9605","8"
"13611","10983","8"
"13612","7821","8"
"13613","12619","8"
"13615","1759","8"
"13616","966","8"
"13620","658","8"
"13621","3683","8"
"13627","8138","8"
"13629","6192","8"
"13631","5428","8"
"13632","1291","8"
"13634","6092","8"
"13635","409","8"
"13636","4301","8"
"13637","258","8"
"13638","10494","8"
"13640","4212","8"
"13642","6186","8"
"13643","3255","8"
"13644","6103","8"
"13645","6105","8"
"13646","1328","8"
"13647","3778","8"
"13648","3423","8"
"13649","6130","8"
"13650","220","8"
"13651","414","8"
"13652","1867","8"
"13653","1605","8"
"13654","7588","8"
"13657","12277","8"
"13659","1189","8"
"13660","3671","8"
"13661","11700","8"
"13662","1312","8"
"13663","1312","8"
"13664","13955","8"
"13665","3675","8"
"13666","6046","8"
"13667","3931","8"
"13668","3425","8"
"13669","6308","8"
"13670","1629","8"
"13671","1379","8"
"13672","268","8"
"13676","3717","8"
"13677","18464","8"
"13678","2800","8"
"13679","1551","8"
"13680","10755","8"
"13681","15292","8"
"13682","935","8"
"13683","6040","8"
"13684","2646","8"
"13685","3930","8"
"13686","15480","8"
"13688","17048","8"
"13689","8508","8"
"13690","1189","8"
"13691","6007","8"
"13692","1563","8"
"13693","7281","8"
"13694","3830","8"
"13696","16059","8"
"13697","830","8"
"13699","16059","8"
"13701","2132","8"
"13702","2142","8"
"13703","628","8"
"13705","2824","8"
"13706","1189","8"
"13707","13156","8"
"13709","6027","8"
"13710","268","8"
"13711","3719","8"
"13712","6129","8"
"13713","3624","8"
"13714","3931","8"
"13715","3931","8"
"13716","1189","8"
"13717","2284","8"
"13718","18495","8"
"13719","12884","8"
"13720","4214","8"
"13721","789","8"
"13722","1438","8"
"13723","6250","8"
"13724","12000","8"
"13725","11661","8"
"13726","738","8"
"13727","18315","8"
"13728","3725","8"
"13731","6094","8"
"13732","3787","8"
"13734","3957","8"
"13736","3096","8"
"13737","12705","8"
"13738","9499","8"
"13739","1969","8"
"13740","3804","8"
"13741","7189","8"
"13742","516","8"
"13744","1174","8"
"13746","5345","8"
"13748","1422","8"
"13749","1357","8"
"13750","19588","8"
"13751","775","8"
"13752","3934","8"
"13753","3444","8"
"13754","3714","8"
"13755","6107","8"
"13756","478","8"
"13757","6357","8"
"13758","478","8"
"13759","2060","8"
"13760","10589","8"
"13762","11508","8"
"13763","3501","8"
"13764","6282","8"
"13765","2148","8"
"13766","3671","8"
"13767","2203","8"
"13770","16642","8"
"13771","3731","8"
"13772","9167","8"
"13773","4188","8"
"13775","2318","8"
"13776","3671","8"
"13777","1313","8"
"13778","6121","8"
"13779","3671","8"
"13780","3671","8"
"13781","16030","8"
"13782","6041","8"
"13784","6604","8"
"13785","6070","8"
"13786","4525","8"
"13787","6068","8"
"13789","8603","8"
"13790","6070","8"
"13791","5091","8"
"13792","6052","8"
"13794","490","8"
"13795","1698","8"
"13797","5995","8"
"13799","1433","8"
"13801","213","8"
"13802","2724","8"
"13803","6435","8"
"13804","8188","8"
"13805","3783","8"
"13806","3852","8"
"13807","3848","8"
"13809","2523","8"
"13811","3680","8"
"13812","2069","8"
"13813","11922","8"
"13814","6036","8"
"13815","1014","8"
"13817","6282","8"
"13821","10094","8"
"13827","1464","8"
"13829","17902","8"
"13830","3676","8"
"13831","6098","8"
"13832","237","8"
"13833","5905","8"
"13835","3679","8"
"13836","548","8"
"13837","343","8"
"13838","4237","8"
"13839","5345","8"
"13840","3608","8"
"13841","4379","8"
"13842","220","8"
"13843","4214","8"
"13844","1404","8"
"13845","6047","8"
"13846","8603","8"
"13848","6110","8"
"13849","1131","9"
"13850","6009","8"
"13852","6070","8"
"13853","340","8"
"13854","13853","8"
"13855","6290","8"
"13856","6460","8"
"13857","2251","8"
"13858","3704","8"
"13860","4457","8"
"13861","5213","8"
"13862","8247","8"
"13866","16030","8"
"13867","3715","8"
"13871","6158","8"
"13872","10548","8"
"13873","6061","8"
"13876","342","8"
"13877","10077","8"
"13878","4351","8"
"13879","349","8"
"13881","6015","8"
"13882","19179","8"
"13883","4528","8"
"13884","3934","8"
"13885","3928","8"
"13886","6070","8"
"13887","349","8"
"13888","186","8"
"13889","3036","8"
"13890","5213","8"
"13892","6164","8"
"13893","4603","8"
"13896","3015","8"
"13897","2820","8"
"13899","5608","8"
"13900","2382","8"
"13901","6192","8"
"13902","2535","8"
"13904","657","8"
"13906","6152","8"
"13907","1254","8"
"13908","10158","8"
"13909","1227","8"
"13910","3170","8"
"13912","14731","8"
"13915","2131","8"
"13916","12220","8"
"13917","3796","8"
"13919","2725","8"
"13920","2224","8"
"13921","408","8"
"13922","6939","8"
"13923","1445","8"
"13924","8485","8"
"13925","4237","8"
"13926","4237","8"
"13927","658","8"
"13928","1889","8"
"13930","6078","8"
"13931","10766","8"
"13932","6282","8"
"13933","1867","8"
"13934","3427","8"
"13935","6642","8"
"13936","456","8"
"13937","11967","8"
"13940","3756","8"
"13941","3710","8"
"13942","3704","8"
"13944","1174","8"
"13945","6192","8"
"13946","1014","8"
"13947","1507","8"
"13948","1439","8"
"13949","3342","8"
"13950","1317","8"
"13951","4908","8"
"13952","461","8"
"13953","1925","8"
"13954","19701","8"
"13955","19713","8"
"13956","8597","8"
"13957","10618","8"
"13958","6008","8"
"13959","8914","8"
"13960","1159","8"
"13961","1159","8"
"13963","3425","8"
"13964","3957","8"
"13965","3796","8"
"13966","11650","8"
"13967","6069","8"
"13968","6304","8"
"13969","13892","8"
"13970","16613","8"
"13971","6092","8"
"13972","2378","8"
"13974","10261","8"
"13975","8603","8"
"13976","14174","8"
"13977","5091","8"
"13979","6040","8"
"13980","3934","8"
"13981","3423","8"
"13982","6292","8"
"13983","6319","8"
"13984","2037","8"
"13985","6787","8"
"13987","6001","8"
"13988","2015","8"
"13989","2820","8"
"13991","1439","8"
"13992","1439","8"
"13993","6319","8"
"13994","6100","8"
"13995","1691","8"
"13996","12129","8"
"13998","6005","8"
"13999","11371","8"
"14000","9575","8"
"14003","742","8"
"14005","15328","8"
"14006","2866","8"
"14007","738","8"
"14009","6256","8"
"14010","3928","8"
"14011","9512","8"
"14013","1419","8"
"14014","17282","8"
"14015","1254","8"
"14017","2471","8"
"14018","4214","8"
"14019","461","8"
"14022","16172","8"
"14023","3566","8"
"14024","1189","8"
"14025","3640","8"
"14026","6205","8"
"14029","4810","8"
"14032","2001","8"
"14033","3957","8"
"14035","4893","8"
"14036","16030","8"
"14038","5520","8"
"14039","2505","8"
"14041","6054","8"
"14042","6562","8"
"14043","1892","8"
"14046","10089","8"
"14047","1200","8"
"14058","233","8"
"14059","1159","8"
"14062","3640","8"
"14064","409","8"
"14066","4237","8"
"14067","1769","8"
"14069","3923","8"
"14070","3671","8"
"14071","3839","8"
"14072","6100","8"
"14073","1921","8"
"14074","2105","8"
"14075","657","8"
"14076","6042","8"
"14077","693","8"
"14078","9070","8"
"14079","3794","8"
"14080","1927","8"
"14081","6001","8"
"14082","1312","8"
"14083","6099","8"
"14086","1759","8"
"14087","3790","8"
"14088","9528","8"
"14090","11197","8"
"14091","15900","8"
"14092","2866","8"
"14094","1998","8"
"14095","3671","8"
"14096","3671","8"
"14098","2203","8"
"14099","12312","8"
"14100","1698","8"
"14101","3700","8"
"14102","535","8"
"14105","1361","8"
"14106","6091","8"
"14107","779","8"
"14108","6007","8"
"14109","588","8"
"14110","2187","8"
"14111","1189","8"
"14112","2480","8"
"14114","6308","8"
"14115","6098","8"
"14116","3725","8"
"14117","1631","8"
"14119","5138","8"
"14120","6089","8"
"14121","2389","8"
"14122","902","8"
"14123","2207","8"
"14125","4779","8"
"14128","3671","8"
"14129","1189","8"
"14130","1189","8"
"14131","9363","8"
"14132","3671","8"
"14133","2588","8"
"14134","1189","8"
"14135","108","8"
"14137","11931","8"
"14138","3805","8"
"14139","18689","8"
"14140","18689","8"
"14141","718","8"
"14142","3795","8"
"14143","4893","8"
"14144","516","8"
"14145","717","8"
"14146","13892","8"
"14147","4652","8"
"14148","6022","8"
"14149","7556","8"
"14150","3927","8"
"14151","3796","8"
"14153","1380","8"
"14154","6368","8"
"14155","372","8"
"14156","5996","8"
"14157","3806","8"
"14158","3671","8"
"14159","1240","8"
"14160","1174","8"
"14161","19540","8"
"14163","1189","8"
"14164","4596","8"
"14165","6086","8"
"14166","17781","8"
"14167","1189","8"
"14168","3671","8"
"14169","6037","8"
"14170","1488","8"
"14171","3012","8"
"14172","451","8"
"14173","18495","8"
"14174","3795","8"
"14175","3795","8"
"14176","10482","8"
"14177","1874","8"
"14178","830","8"
"14179","3262","8"
"14181","3795","8"
"14183","3793","8"
"14184","721","8"
"14185","456","8"
"14186","3725","8"
"14187","1533","8"
"14188","6106","8"
"14192","258","8"
"14193","2679","8"
"14194","3716","8"
"14195","6102","8"
"14196","2609","8"
"14197","918","8"
"14198","2136","8"
"14199","2991","8"
"14200","19634","8"
"14201","1464","8"
"14203","1605","8"
"14205","6665","8"
"14207","3796","8"
"14208","3796","8"
"14211","6074","8"
"14212","256","8"
"14213","6053","8"
"14214","12134","8"
"14215","5958","8"
"14216","6098","8"
"14217","10209","8"
"14218","10605","8"
"14219","2132","8"
"14220","6093","8"
"14224","3791","8"
"14225","18315","8"
"14229","3791","8"
"14230","3800","8"
"14233","3491","8"
"14234","1708","8"
"14235","1827","8"
"14237","581","8"
"14238","2145","8"
"14240","6098","8"
"14243","2105","8"
"14245","6001","8"
"14246","6133","8"
"14247","6147","8"
"14248","1856","8"
"14249","2105","8"
"14251","13892","8"
"14253","6034","8"
"14254","254","8"
"14255","408","8"
"14256","695","8"
"14257","131","8"
"14258","6054","8"
"14261","4685","8"
"14262","8387","8"
"14263","4290","8"
"14265","4048","8"
"14266","1261","8"
"14267","6192","8"
"14268","6194","8"
"14269","3671","8"
"14270","429","8"
"14271","233","8"
"14274","712","8"
"14275","15004","8"
"14276","8965","8"
"14277","6001","8"
"14278","4896","8"
"14279","2515","8"
"14280","6319","8"
"14281","1556","8"
"14282","2105","8"
"14283","3421","8"
"14284","3255","8"
"14286","6086","8"
"14289","8264","8"
"14290","3671","8"
"14292","3096","8"
"14293","13118","8"
"14294","10776","8"
"14295","876","6"
"14298","6368","8"
"14300","6005","8"
"14306","3711","8"
"14307","6065","8"
"14308","2066","8"
"14312","3797","8"
"14313","17976","8"
"14314","4710","8"
"14316","1496","8"
"14317","15708","8"
"14318","1189","8"
"14319","6432","8"
"14320","1293","8"
"14321","6106","8"
"14323","3422","8"
"14325","1159","8"
"14326","1199","8"
"14327","3675","8"
"14328","6240","8"
"14329","3012","8"
"14330","1189","8"
"14331","10081","8"
"14332","10081","8"
"14334","782","8"
"14335","4908","8"
"14337","5277","8"
"14338","2521","8"
"14339","19718","8"
"14340","6165","8"
"14341","16532","8"
"14342","19718","8"
"14343","19718","8"
"14344","712","8"
"14346","1694","8"
"14347","17086","8"
"14349","4214","8"
"14350","3062","8"
"14351","5096","8"
"14352","10083","8"
"14353","6106","8"
"14354","5","5"
"14377","1496","8"
"14384","1859","8"
"14385","2024","8"
"14386","1291","8"
"14387","2047","8"
"14388","2524","8"
"14389","6096","8"
"14390","1937","8"
"14391","3425","8"
"14394","6100","8"
"14395","18314","8"
"14396","6084","8"
"14399","4884","8"
"14402","2215","8"
"14403","1159","8"
"14405","10417","8"
"14406","6229","8"
"14407","18314","8"
"14408","783","8"
"14409","242","8"
"14413","2819","8"
"14414","6","6"
"14415","35","1"
"14416","282","8"
"14417","695","8"
"14419","15408","8"
"14420","291","8"
"14421","16991","8"
"14427","4048","8"
"14428","6027","8"
"14429","1388","8"
"14430","3786","8"
"14431","6100","8"
"14432","8446","8"
"14433","462","8"
"14436","5605","8"
"14437","539","8"
"14439","10094","8"
"14440","9167","8"
"14441","3478","8"
"14442","1721","8"
"14444","2298","8"
"14446","2272","8"
"14447","3799","8"
"14448","1254","8"
"14450","1159","8"
"14451","3790","8"
"14452","22","1"
"14453","22","1"
"14454","6295","8"
"14459","1841","8"
"14460","6578","8"
"14461","6563","8"
"14462","4810","8"
"14464","18314","8"
"14466","719","8"
"14467","14327","8"
"14471","6100","8"
"14472","65","8"
"14473","16322","8"
"14474","15021","8"
"14475","3737","8"
"14476","19746","8"
"14478","6110","8"
"14479","1295","8"
"14483","1772","8"
"14484","6614","8"
"14486","5175","8"
"14487","7010","8"
"14489","1189","8"
"14490","1201","8"
"14491","11582","8"
"14492","10907","8"
"14493","18314","8"
"14494","3671","8"
"14495","3283","8"
"14496","566","8"
"14504","2298","8"
"14505","974","8"
"14506","6665","8"
"14507","4351","8"
"14509","13979","8"
"14512","693","8"
"14513","6027","8"
"14514","372","8"
"14516","1159","8"
"14517","1464","8"
"14519","3352","8"
"14520","2334","8"
"14524","16894","8"
"14526","10081","8"
"14527","628","8"
"14529","3694","8"
"14530","1464","8"
"14531","3791","8"
"14532","10079","8"
"14533","3425","8"
"14536","835","8"
"14537","6061","8"
"14539","3624","8"
"14541","819","8"
"14542","10395","8"
"14546","5631","8"
"14547","2453","8"
"14548","1295","8"
"14552","6162","8"
"14553","3996","8"
"14554","6031","8"
"14555","211","8"
"14556","9466","8"
"14557","1279","8"
"14559","2203","8"
"14562","819","8"
"14563","1293","8"
"14567","5302","8"
"14569","2587","8"
"14570","4048","8"
"14571","3710","8"
"14572","1174","8"
"14573","4675","8"
"14575","3065","8"
"14577","3737","8"
"14578","6136","8"
"14579","332","8"
"14581","4793","8"
"14582","2598","8"
"14583","9463","8"
"14584","6081","8"
"14585","254","8"
"14590","6091","8"
"14591","1189","8"
"14593","1887","8"
"14594","10094","8"
"14595","188","8"
"14596","2792","8"
"14598","3710","8"
"14599","998","8"
"14600","65","8"
"14601","736","8"
"14602","6162","8"
"14604","1438","8"
"14606","10824","8"
"14607","10824","8"
"14608","18315","8"
"14609","1159","8"
"14611","6310","8"
"14612","16642","8"
"14613","3473","8"
"14614","211","8"
"14615","14614","8"
"14617","4966","8"
"14618","19274","8"
"14619","12463","8"
"14621","3720","8"
"14622","2831","8"
"14626","5948","8"
"14627","6222","8"
"14628","6150","8"
"14629","6150","8"
"14630","5898","8"
"14631","6149","8"
"14633","387","8"
"14634","917","8"
"14635","18387","8"
"14637","11371","8"
"14638","514","8"
"14639","261","8"
"14640","3","3"
"14641","3036","8"
"14642","2820","8"
"14643","8573","8"
"14644","6162","8"
"14645","4372","8"
"14646","3671","8"
"14647","346","8"
"14648","3671","8"
"14649","6250","8"
"14651","6165","8"
"14652","6070","8"
"14653","1867","8"
"14654","13249","8"
"14655","1998","8"
"14656","6145","8"
"14657","1809","8"
"14658","1161","8"
"14659","7177","8"
"14661","18314","8"
"14662","1605","8"
"14663","15902","8"
"14664","291","8"
"14665","2489","8"
"14666","1045","9"
"14667","17512","8"
"14669","1197","8"
"14670","1650","8"
"14671","17048","8"
"14674","10079","8"
"14675","1193","8"
"14676","5457","8"
"14678","27","1"
"14679","6061","8"
"14680","1189","8"
"14681","11212","8"
"14682","1889","8"
"14683","5138","8"
"14684","1937","8"
"14685","6229","8"
"14687","1166","9"
"14688","10578","8"
"14689","1698","8"
"14690","3684","8"
"14691","3675","8"
"14692","18314","8"
"14693","6162","8"
"14694","14219","8"
"14695","1","1"
"14696","3133","8"
"14699","2154","8"
"14700","14888","8"
"14701","257","8"
"14702","1741","8"
"14703","1191","8"
"14704","4820","8"
"14705","783","8"
"14707","5833","8"
"14708","2491","8"
"14709","6665","8"
"14710","39","1"
"14711","1024","2"
"14712","212","8"
"14714","2132","8"
"14715","18315","8"
"14716","1189","8"
"14717","719","8"
"14718","1189","8"
"14719","6310","8"
"14720","6665","8"
"14721","6092","8"
"14722","9463","8"
"14723","6562","8"
"14724","13660","8"
"14725","3731","8"
"14726","1060","9"
"14727","1060","9"
"14728","4542","8"
"14729","322","8"
"14730","6162","8"
"14731","10548","8"
"14732","7423","8"
