"movie_id","referenced_id","type"
"107187","82111",\N
"35207","8358",\N
"35207","13",\N
"35207","6082",\N
"49490","645","Parody"
"87859","90775",\N
"87860","10",\N
"106655","2062",\N
"106655","10",\N
"106655","12843",\N
"106656","1570",\N
"106656","86820",\N
"106587","107866",\N
"106587","107712",\N
"87862","26301",\N
"87862","17590",\N
"104939","9683",\N
"19929","10",\N
"19929","2366",\N
"19929","32968",\N
"85171","61257",\N
"85171","4808",\N
"85171","42676",\N
"85014","2980",\N
"85014","151",\N
"85810","5547",\N
"106657","771",\N
"106657","1570",\N
"106658","453",\N
"106658","51695",\N
"106659","1639",\N
"106659","399",\N
"106659","39131",\N
"106659","32929",\N
"106660","9485",\N
"106660","50914",\N
"106660","11386",\N
"106660","1570",\N
"107586","22033",\N
"107586","8587",\N
"107587","67401",\N
"107587","43964",\N
"64635","10",\N
"64635","578",\N
"64635","1366",\N
"64635","8469",\N
"64635","601",\N
"64635","1091",\N
"64635","111",\N
"64635","2108",\N
"64635","2028",\N
"64635","424",\N
"64635","70",\N
"64635","12405",\N
"107060","81495",\N
"107920","28",\N
"88921","28",\N
"107588","9366",\N
"107588","91541",\N
"107589","5547",\N
"87504","754",\N
"87504","33886",\N
"87504","42534",\N
"87504","10",\N
"87504","15581",\N
"107590","1570",\N
"107591","14",\N
"107591","22033",\N
"107592","3558",\N
"107592","15659",\N
"107593","22733",\N
"107594","10276",\N
"107594","2495",\N
"107594","6557",\N
"154","1153",\N
"81225","196",\N
"81225","50912",\N
"87509","10",\N
"105299","676",\N
"105299","935",\N
"2313","2998",\N
"2313","1052",\N
"2313","33886",\N
"1715","244",\N
"1715","3084",\N
"1715","223",\N
"21915","730",\N
"568","62",\N
"568","33148",\N
"568","34753",\N
"107424","2522",\N
"664","539",\N
"664","11",\N
"664","694",\N
"664","3111",\N
"96052","150",\N
"402","62583",\N
"402","9003",\N
"60571","154",\N
"60571","27559",\N
"60571","1885",\N
"60571","105",\N
"60571","88",\N
"60571","208",\N
"60571","10135",\N
"60571","861",\N
"60571","8367",\N
"60571","9278",\N
"60571","98523",\N
"60571","9624",\N
"60571","8295",\N
"60571","4232",\N
"60571","9360",\N
"60571","10357",\N
"60571","2344",\N
"60571","56367",\N
"60571","10718",\N
"60571","20564",\N
"60571","1726",\N
"60571","11253",\N
"60571","38385",\N
"60571","26301",\N
"2086","8006",\N
"37825","85088","Remake"
"105391","15063",\N
"105391","12237",\N
"105391","10314",\N
"105392","915",\N
"105393","39986",\N
"105393","75035",\N
"105393","2676",\N
"105393","85717",\N
"105394","1788",\N
"105394","65643",\N
"105394","9919",\N
"105394","10823",\N
"105394","11811",\N
"105395","694",\N
"105395","1570",\N
"105395","41282",\N
"105395","87976",\N
"105395","37116",\N
"105395","81202",\N
"105396","705",\N
"105396","31917",\N
"105396","380",\N
"105396","4547",\N
"106402","10332",\N
"106402","32065",\N
"106402","274",\N
"106403","539",\N
"106403","98",\N
"106404","10530",\N
"106404","98",\N
"107198","8582",\N
"107198","9735",\N
"107198","280",\N
"107198","11824",\N
"107198","37598",\N
"107198","9479",\N
"107199","1745",\N
"107199","9735",\N
"107199","10182",\N
"107199","108509",\N
"107199","13",\N
"107199","161",\N
"1690","680",\N
"1691","680",\N
"38207","745",\N
"1389","475",\N
"1389","10774",\N
"1389","11963",\N
"105303","2504",\N
"105304","8656",\N
"106338","10414",\N
"107426","108305",\N
"107426","39131",\N
"107426","37882",\N
"107722","30965",\N
"15714","715",\N
"15714","1370",\N
"15714","60773",\N
"15714","9882",\N
"15714","2320",\N
"15714","11690",\N
"15714","59435",\N
"15714","8580",\N
"15714","2019",\N
"15714","754",\N
"15714","12100",\N
"105473","2504",\N
"105473","92525",\N
"105473","9340",\N
"105678","2504",\N
"105682","304",\N
"106782","1570",\N
"105638","278",\N
"108488","645",\N
"106784","1606",\N
"108814","41128",\N
"108814","208",\N
"108814","1606",\N
"108815","645",\N
"108817","59540",\N
"108819","787",\N
"108819","34",\N
"108820","93102",\N
"108820","509",\N
"96054","1788",\N
"96054","85",\N
"747","32455",\N
"9319","941",\N
"9319","57202",\N
"9756","90942",\N
"103725","68425",\N
"104667","105543",\N
"104441","202",\N
"104441","2344",\N
"104441","10",\N
"107217","51859",\N
"107427","10",\N
"85960","264",\N
"85960","597",\N
"108549","59435",\N
"99111","2344",\N
"99111","15113",\N
"99111","1606",\N
"99111","8945",\N
"95854","9735",\N
"102351","33224",\N
"102351","63238",\N
"92235","32967",\N
"92235","7227",\N
"92235","579",\N
"20691","10185",\N
"91135","91179",\N
"109030","900",\N
"107985","329",\N
"38774","41536","Remake"
"81753","57076",\N
"81753","9603",\N
"81753","207",\N
"81753","11",\N
"81753","10",\N
"81753","88",\N
"81753","703",\N
"81753","12162",\N
"81753","2344",\N
"81753","20564",\N
"81753","10144",\N
"81753","11674",\N
"81753","500",\N
"81753","3170",\N
"81753","614",\N
"81753","490",\N
"81753","797",\N
"81753","57197",\N
"81753","29190",\N
"81753","9576",\N
"81753","11000",\N
"81753","389",\N
"5072","4464",\N
"18648","94402",\N
"5503","109038","Remake"
"109039","76386","SpinOff"
"105643","562",\N
"105644","3090",\N
"105644","105",\N
"105644","528",\N
"102352","21587",\N
"102352","744",\N
"88451","75221","SpinOff"
"105801","664",\N
"105561","84",\N
"105802","23717",\N
"105803","1592",\N
"105798","941",\N
"107599","1891",\N
"107599","39699",\N
"107599","2864",\N
"105804","830",\N
"105804","447",\N
"106725","213",\N
"106725","98",\N
"106725","1891",\N
"106725","10110",\N
"107601","208",\N
"107601","196",\N
"106726","694",\N
"106726","59435",\N
"106758","7194",\N
"106758","1949",\N
"106728","106389",\N
"106728","106990",\N
"106728","348",\N
"106728","27333",\N
"106728","111",\N
"106728","2883",\N
"106990","106728",\N
"106990","107221",\N
"106990","601",\N
"106990","12233",\N
"106990","151",\N
"106990","8091",\N
"106990","11",\N
"107221","30755",\N
"107221","2493",\N
"107221","105543",\N
"107221","59435",\N
"107221","151",\N
"107221","1452",\N
"107221","106990",\N
"106729","85",\N
"106729","8844",\N
"107189","1570",\N
"107189","1585",\N
"108948","117",\N
"106730","264",\N
"107190","2344",\N
"90026","90390",\N
"107986","90390",\N
"104899","9638",\N
"104899","37730",\N
"108949","84",\N
"108949","10",\N
"108949","10658",\N
"108950","84",\N
"108950","429",\N
"107579","120",\N
"107579","11031",\N
"107579","94277",\N
"107191","744",\N
"108951","630",\N
"107580","88459",\N
"107580","6082",\N
"107580","807",\N
"107581","1709",\N
"107581","84",\N
"107582","1366",\N
"107582","2504",\N
"107582","289",\N
"107583","8388",\N
"107583","87",\N
"108304","10386",\N
"108305","107426",\N
"108305","872",\N
"108305","37882",\N
"108305","630",\N
"108306","762",\N
"108306","264",\N
"108306","120",\N
"79511","679",\N
"79511","14480",\N
"79511","18706",\N
"108594","288",\N
"7873","745",\N
"7873","2034",\N
"106955","528",\N
"106955","2344",\N
"106955","1994",\N
"106955","807",\N
"106955","32967",\N
"105642","653",\N
"105642","84",\N
"102353","9485",\N
"107950","1570",\N
"107950","6877",\N
"107950","3167",\N
"107951","16992",\N
"109073","264",\N
"108953","328",\N
"108953","10",\N
"107952","1637",\N
"107952","1570",\N
"108987","15063",\N
"108987","17711",\N
"108987","9671",\N
"108987","51701",\N
"65289","17920",\N
"65289","745",\N
"65289","10",\N
"65289","21803",\N
"65289","35267",\N
"65289","111",\N
"65289","528",\N
"108989","9489",\N
"108989","87856",\N
"108989","27550",\N
"108989","2675",\N
"108989","858",\N
"91591","28721",\N
"91591","29684",\N
"104900","137",\N
"106485","6716",\N
"20856","9421","Remake"
"17643","55752","Remake"
"109307","36347",\N
"47855","381",\N
"38761","596",\N
"106225","64362",\N
"106225","915",\N
"108990","8098",\N
"108991","295",\N
"108991","1570",\N
"106957","645",\N
"106958","33450",\N
"106958","10",\N
"108552","104293",\N
"108552","8006",\N
"108552","2980",\N
"106955","109337",\N
"102354","1606",\N
"106956","562",\N
"106956","95",\N
"108791","84",\N
"108791","11",\N
"108791","2344",\N
"108791","328",\N
"108791","10",\N
"108791","6082",\N
"108791","8989",\N
"108993","40998",\N
"109125","87976",\N
"109346","5503",\N
"109346","865",\N
"109347","1597",\N
"108494","21803",\N
"108964","602",\N
"108964","601",\N
"108964","10",\N
"8374","151",\N
"8374","230",\N
"21213","5503",\N
"21213","38452",\N
"21213","280",\N
"65900","1091",\N
"65900","2493",\N
"109348","1570",\N
"109349","9576",\N
"92232","2493",\N
"92232","33620",\N
"92232","109463",\N
"92232","25913",\N
"92232","27832",\N
"92232","27836",\N
"92232","107308",\N
"92232","1931",\N
"92232","8589",\N
"92232","10539",\N
"92232","208",\N
"92232","21507",\N
"109350","11451",\N
"109350","96118",\N
"109350","9874",\N
"109350","1570",\N
"109351","42534",\N
"109351","1570",\N
"109351","11674",\N
"108902","5547",\N
"88967","578",\N
"88967","813",\N
"108908","9888",\N
"108909","28721",\N
"108910","1700",\N
"108914","103",\N
"108915","510",\N
"108916","96645",\N
"108918","10",\N
"108921","264",\N
"21264","12102",\N
"21264","3170",\N
"88407","10901",\N
"88407","11888",\N
"109352","528",\N
"109353","11511",\N
"109353","1570",\N
"108793","85",\N
"108793","103103",\N
"108793","348",\N
"108793","5547",\N
"23539","915",\N
"109074","528",\N
"109075","1135",\N
"109075","1275",\N
"109075","10860",\N
"109075","31932",\N
"104246","2034",\N
"104246","8512",\N
"104246","81232",\N
"109354","1581",\N
"109355","1570",\N
"109355","6964",\N
"109355","44084",\N
"109355","6292",\N
"98156","11455",\N
"98156","30965",\N
"109355","81495",\N
"107953","526",\N
"107953","25738",\N
"107953","79511",\N
"107953","4180",\N
"107954","95418",\N
"107954","2504",\N
"107954","10",\N
"107954","37242",\N
"107954","104201",\N
"107954","101906",\N
"107954","6947",\N
"107954","10525",\N
"109051","39131",\N
"66042","62136","SpinOff"
"66042","2364",\N
"66042","34753",\N
"37873","1286",\N
"37873","26524",\N
"37873","528",\N
"37873","14579",\N
"37873","9919",\N
"18892","10",\N
"18892","11009",\N
"18892","8589",\N
"18892","43853",\N
"108965","10",\N
"104902","10",\N
"104902","151",\N
"106581","79201","SpinOff"
"109052","813",\N
"103449","34390",\N
"103449","1541",\N
"108732","11769",\N
"105032","230",\N
"105032","21507",\N
"109076","954",\N
"109076","2366",\N
"10715","1671",\N
"10715","9637",\N
"10715","10",\N
"10715","2300",\N
"10715","1733",\N
"10715","12",\N
"10715","11549",\N
"10715","539","Parody"
"10715","945",\N
"10715","830",\N
"10715","831",\N
"10715","41637",\N
"10715","31365",\N
"109053","73122",\N
"109053","38931",\N
"109053","10",\N
"109127","615",\N
"109127","230",\N
"104961","37116",\N
"104961","68810",\N
"104961","9598",\N
"104962","31490",\N
"104962","109718",\N
"104961","109718",\N
"104962","6292",\N
"104963","39131",\N
"105291","89932",\N
"105292","2898",\N
"105292","12956",\N
"105293","85657",\N
"105293","8077",\N
"105293","18706",\N
"105294","1367",\N
"105294","12118",\N
"105294","10068",\N
"107956","1960",\N
"107958","32678",\N
"108134","1891",\N
"108134","38302",\N
"108134","12263",\N
"108135","772",\N
"108135","509",\N
"108135","103103",\N
"108135","2493",\N
"108137","812",\N
"108137","328",\N
"108137","41107",\N
"108139","88447",\N
"109054","9281",\N
"109055","137",\N
"109056","37730",\N
"8456","2806",\N
"8456","8580",\N
"3877","599",\N
"3877","10",\N
"3877","693",\N
"3877","238",\N
"3877","240",\N
"39342","10",\N
"104248","1570",\N
"87636","92525",\N
"87636","16550",\N
"87636","3604",\N
"87636","6479",\N
"87636","109788",\N
"87636","11364",\N
"87636","25913",\N
"87636","12102",\N
"87636","395",\N
"87636","6466",\N
"87636","87624",\N
"87636","42051",\N
"87636","9026",\N
"87636","92664",\N
"87636","1371",\N
"87636","329","Parody"
"87636","10",\N
"87636","151",\N
"87636","2810",\N
"87636","1671",\N
"87636","18",\N
"87636","119",\N
"87636","264",\N
"87636","48876",\N
"43895","36632",\N
"43895","35533",\N
"43895","278",\N
"43895","21507",\N
"43895","55478",\N
"43895","11987",\N
"7518","15",\N
"7446","5925",\N
"7446","1709",\N
"7446","8589",\N
"7446","28",\N
"7446","10322",\N
"7446","1368",\N
"7446","1369",\N
"7446","9332",\N
"7446","10117",\N
"7446","380",\N
"7446","403",\N
"7446","13",\N
"7446","10950",\N
"7446","10628",\N
"7446","10330",\N
"7446","1149",\N
"90040","108726",\N
"9919","7194",\N
"9919","858",\N
"9919","1633",\N
"9919","11191",\N
"9919","639",\N
"9919","1575",\N
"9919","849",\N
"9919","10696",\N
"9919","12263",\N
"11619","48478",\N
"11619","12",\N
"11619","31858",\N
"49407","11224",\N
"108726","90040",\N
"108726","90403",\N
"90032","108719",\N
"108719","90032",\N
"109128","630",\N
"109128","9340",\N
"565","10860",\N
"565","91272",\N
"565","39490",\N
"565","5854",\N
"565","71008",\N
"565","2071",\N
"565","9475",\N
"109795","92671",\N
"109795","3116",\N
"10320","9285",\N
"10320","2100",\N
"10320","2135",\N
"10320","9352",\N
"10320","11635",\N
"10320","11093",\N
"10320","10771",\N
"89320","221",\N
"109820","85757",\N
"38562","744",\N
"5971","5996","Remake"
"105033","2493",\N
"105033","48437",\N
"108734","9390",\N
"105074","10",\N
"80354","84",\N
"34043","34",\N
"34043","41555",\N
"34043","52889",\N
"34043","11031",\N
"34043","6174",\N
"34043","83585",\N
"34043","32046",\N
"89888","2280",\N
"9341","31783",\N
"109329","1671",\N
"109329","820",\N
"109329","151",\N
"104250","10",\N
"87976","33239",\N
"87976","568",\N
"87976","120",\N
"105075","6716",\N
"105075","817",\N
"85079","32968",\N
"85079","88",\N
"85079","748",\N
"109553","11549",\N
"109555","10",\N
"109330","11006",\N
"10571","639",\N
"10571","39986",\N
"10571","2108",\N
"55635","769",\N
"105035","10340",\N
"105035","1181",\N
"13397","142",\N
"11348","52299",\N
"72482","12263",\N
"16330","87567",\N
"9760","591","Parody"
"9760","9353","Parody"
"9760","326","Parody"
"9760","748","Parody"
"9760","252","Parody"
"9760","411","Parody"
"9760","111",\N
"9760","956",\N
"9760","2806",\N
"9760","1452","Parody"
"9760","1371",\N
"9760","1241","Parody"
"9760","295","Parody"
"9760","34546",\N
"9760","10",\N
"9760","496",\N
"9760","15591",\N
"9760","9339","Parody"
"9760","8469",\N
"10073","8346","Parody"
"10073","10653",\N
"10073","8488","Parody"
"10073","10",\N
"10073","65864","Parody"
"10073","639",\N
"10073","1597","Parody"
"10073","2018",\N
"10073","114","Parody"
"10073","787","Parody"
"10073","3981",\N
"10073","2883","Parody"
"10073","7352",\N
"10073","9472",\N
"10073","9889","Parody"
"10073","2028",\N
"10073","9919",\N
"10073","9489",\N
"10073","858",\N
"10073","9390",\N
"10073","509",\N
"10073","9522",\N
"110123","33129",\N
"1648","32968",\N
"1648","10",\N
"109556","96645",\N
"109556","9543",\N
"109906","69531",\N
"9896","8871",\N
"65579","26469",\N
"65579","597",\N
"65579","8587",\N
"65579","111",\N
"65579","408",\N
"65579","10895",\N
"65579","10693",\N
"26722","42257","Remake"
"10033","32970",\N
"10033","11036",\N
"26702","34753",\N
"26702","33620",\N
"106220","1671",\N
"106221","25913",\N
"106221","19347",\N
"1257","45777",\N
"1257","77527",\N
"108570","10",\N
"108570","25738",\N
"106384","16054",\N
"106384","915",\N
"106384","2495",\N
"108571","98637",\N
"108571","85823",\N
"108571","9614",\N
"108571","9032",\N
"108571","274","Parody"
"108572","11257",\N
"108572","11685",\N
"108572","11522",\N
"108572","8050",\N
"108572","2495",\N
"108572","274","Parody"
"108572","10952",\N
"108572","4806",\N
"108966","98637",\N
"108966","142",\N
"108966","16828",\N
"108966","161",\N
"108966","8582",\N
"108966","8979",\N
"108966","14",\N
"108966","92755",\N
"108966","10",\N
"108966","251",\N
"108967","28721",\N
"108967","10182",\N
"108967","69757",\N
"108967","2768",\N
"108968","628",\N
"109536","2883",\N
"109536","8580",\N
"109536","8130",\N
"109536","1704",\N
"109537","8589",\N
"109537","33112",\N
"109537","8856",\N
"109537","9479",\N
"109539","278",\N
"109539","38697",\N
"109539","12262",\N
"109539","98637",\N
"109539","12163",\N
"1819","9583",\N
"1819","804",\N
"1819","9749",\N
"1819","769",\N
"1819","13194",\N
"103575","2493",\N
"109993","26469",\N
"109623","41282",\N
"109623","48880",\N
"109333","807",\N
"109333","8131",\N
"109333","283",\N
"106385","99626",\N
"106385","8356",\N
"26136","645",\N
"88415","42786",\N
"87526","15659",\N
"87526","27550",\N
"87526","251",\N
"87526","218",\N
"87526","597",\N
"87526","1934",\N
"87526","6716",\N
"9260","38599","Remake"
"106386","10",\N
"106386","114",\N
"106386","597",\N
"106386","8098",\N
"106386","108217",\N
"85075","274",\N
"85075","9909",\N
"85075","1162",\N
"85075","10161",\N
"85075","92664",\N
"85075","41958",\N
"85075","567",\N
"85075","280",\N
"29912","37787","Remake"
"7553","13",\N
"5146","89297","Remake"
"5146","8874",\N
"250","867",\N
"250","9348",\N
"10918","202",\N
"43816","96645",\N
"43816","137",\N
"109994","15",\N
"765","10182",\N
"110430","37432","Remake"
"109552","10890",\N
"105827","571",\N
"1640","25652",\N
"21773","910",\N
"21773","289",\N
"21773","103",\N
"21773","892",\N
"10107","328",\N
"10107","9485",\N
"107165","110477",\N
"108294","64473",\N
"79679","9390",\N
"79679","103",\N
"79679","289",\N
"9969","21507",\N
"9969","909",\N
"9969","11881",\N
"110269","151",\N
"106233","110495",\N
"106233","88",\N
"107151","10",\N
"107152","12444",\N
"107152","12445",\N
"18839","6716",\N
"63800","15",\N
"9378","44233","Remake"
"9378","251",\N
"109335","2366",\N
"19493","719",\N
"19493","1575",\N
"19493","34369",\N
"19493","22904",\N
"107166","39131",\N
"110270","39131",\N
"107154","1885",\N
"85813","39131",\N
"85813","111",\N
"85813","597",\N
"85813","295",\N
"85813","162",\N
"85813","118",\N
"85813","27550",\N
"85813","92525",\N
"85813","629",\N
"85813","8098",\N
"85813","50912",\N
"85813","860",\N
"110227","744",\N
"110661","744",\N
"110663","829",\N
"110663","65864",\N
"110665","3933",\N
"110665","377",\N
"110668","1359",\N
"110668","151",\N
"105829","15",\N
"105829","88970",\N
"105829","6742",\N
"110673","230",\N
"110673","94277",\N
"110673","90982",\N
"110674","98616",\N
"110677","601",\N
"7511","12308","Remake"
"107167","21507",\N
"108296","55670",\N
"108296","645",\N
"110271","29190",\N
"110271","66754",\N
"110385","15063",\N
"110385","954",\N
"110153","10019",\N
"110153","230",\N
"105142","1575",\N
"105143","824",\N
"105143","90",\N
"105143","96",\N
"105145","50914",\N
"19890","92212","Remake"
"19890","69353",\N
"19890","11007",\N
"19890","2623",\N
"105146","562",\N
"106411","42534",\N
"106414","238",\N
"106414","240",\N
"106943","10",\N
"64428","10",\N
"64428","28267",\N
"64428","50914",\N
"64428","32902",\N
"64428","151",\N
"64428","81222",\N
"64428","37730",\N
"106944","9390",\N
"106945","24",\N
"106945","393",\N
"106945","9367",\N
"106945","550",\N
"106945","1368",\N
"106945","9602",\N
"106945","10158",\N
"106945","9806",\N
"106945","945",\N
"106946","490",\N
"106946","2495",\N
"106947","3170",\N
"107562","33115",\N
"107563","88",\N
"109992","110776",\N
"110776","109992",\N
"108297","39131",\N
"108297","17209",\N
"29190","10",\N
"29190","78288",\N
"76000","964",\N
"89199","945",\N
"508","978",\N
"508","15913",\N
"508","597",\N
"91168","901",\N
"91168","93235",\N
"107564","489",\N
"107564","104583",\N
"11640","6166",\N
"577","230",\N
"577","11009",\N
"577","2006",\N
"1646","34",\N
"1646","650",\N
"1646","1570",\N
"39657","350",\N
"85656","5920",\N
"85656","916",\N
