"image_id","object_id","object_type","image_version"
"28008","60894","Movie","1"
"28009","60895","Movie","1"
"28010","60896","Movie","1"
"28011","60897","Movie","1"
"28012","60898","Movie","1"
"28013","60899","Movie","1"
"28014","60900","Movie","2"
"28015","60901","Movie","1"
"28016","60902","Movie","1"
"28017","60903","Movie","1"
"28018","60904","Movie","1"
"28019","60905","Movie","1"
"28020","60906","Movie","1"
"28021","60907","Movie","1"
"28022","60908","Movie","1"
"28023","60909","Movie","1"
"28024","60910","Movie","1"
"28025","60911","Movie","1"
"28026","60912","Movie","1"
"28027","60913","Movie","1"
"28028","60914","Movie","1"
"28029","60915","Movie","1"
"28030","60916","Movie","1"
"28031","60917","Movie","1"
"28032","60918","Movie","1"
"28033","60919","Movie","1"
"28034","60920","Movie","1"
"28035","60921","Movie","1"
"28036","53547","Movie","1"
"28037","60926","Movie","1"
"28038","37231","Movie","1"
"28039","60942","Movie","1"
"28040","60943","Movie","1"
"28041","60944","Movie","1"
"28042","50408","Movie","1"
"28043","60945","Movie","1"
"28045","37735","Movie","2"
"28046","60947","Movie","1"
"28047","60948","Movie","1"
"28048","60949","Movie","1"
"28049","60950","Movie","1"
"28050","60951","Movie","1"
"28051","60956","Movie","1"
"28052","46249","Movie","1"
"28053","60962","Movie","1"
"28054","60968","Movie","1"
"28055","60970","Movie","1"
"28056","60971","Movie","1"
"28057","60972","Movie","1"
"28059","182537","Person","2"
"28061","163283","Person","2"
"28064","5288","Person","2"
"28065","35461","Movie","1"
"28066","59884","Movie","1"
"28067","60986","Movie","1"
"28068","60987","Movie","1"
"28069","60988","Movie","1"
"28070","60989","Movie","1"
"28071","60990","Movie","1"
"28072","60997","Movie","1"
"28073","61000","Movie","1"
"28074","61014","Movie","1"
"28075","61015","Movie","1"
"28076","61016","Movie","1"
"28077","35745","Person","2"
"28078","35776","Person","2"
"28079","35780","Person","2"
"28080","35781","Person","2"
"28081","35777","Person","3"
"28082","35779","Person","2"
"28083","35782","Person","3"
"28086","182900","Person","2"
"28089","35770","Person","2"
"28090","35771","Person","2"
"28091","69709","Person","2"
"28093","61019","Movie","1"
"28096","52763","Person","2"
"28098","53674","Person","2"
"28100","61024","Movie","1"
"28101","60940","Movie","1"
"28102","61050","Movie","1"
"28103","61023","Movie","1"
"28104","61051","Movie","1"
"28105","84220","Person","1"
"28106","61052","Movie","1"
"28107","54193","Movie","1"
"28108","36515","Movie","1"
"28109","98646","Person","2"
"28110","61075","Movie","1"
"28111","39980","Movie","1"
"28112","30000","Person","1"
"28113","53975","Person","2"
"28114","52263","Person","2"
"28115","8311","Person","2"
"28116","61112","Movie","3"
"28117","61113","Movie","4"
"28118","48828","Movie","1"
"28119","60445","Movie","1"
"28123","61191","Movie","1"
"28126","34994","Person","1"
"28127","34991","Person","1"
"28128","35759","Person","2"
"28129","35736","Person","2"
"28130","35793","Person","2"
"28131","61197","Movie","1"
"28133","35791","Person","2"
"28134","179738","Person","2"
"28136","130118","Person","2"
"28138","183362","Person","2"
"28142","35810","Person","2"
"28145","56045","Movie","1"
"28146","58077","Movie","2"
"28147","173676","Person","1"
"28148","58076","Movie","1"
"28149","47641","Movie","1"
"28150","31337","Movie","1"
"28151","50300","Movie","1"
"28152","61207","Movie","1"
"28153","34307","Movie","2"
"28154","167417","Person","3"
"28155","61209","Movie","1"
"28156","42091","Movie","1"
"28157","51250","Movie","4"
"28158","31038","Movie","2"
"28159","61216","Movie","1"
"28161","33936","Movie","1"
"28162","61223","Movie","1"
"28163","61222","Movie","5"
"28164","61218","Movie","1"
"28165","183364","Person","2"
"28166","55061","Person","2"
"28170","15784","Movie","1"
"28171","55063","Person","2"
"28173","95411","Person","2"
"28174","37052","Movie","2"
"28175","61253","Movie","1"
"28176","61287","Movie","1"
"28177","61313","Movie","1"
"28178","61291","Movie","1"
"28179","37794","Movie","1"
"28180","61323","Movie","1"
"28181","61327","Movie","1"
"28182","61329","Movie","1"
"28183","61333","Movie","1"
"28184","61336","Movie","1"
"28185","57757","Movie","1"
"28186","25616","Person","2"
"28191","61356","Movie","1"
"28192","49882","Movie","1"
"28193","61390","Movie","2"
"28194","61405","Movie","2"
"28195","61406","Movie","1"
"28196","54435","Movie","2"
"28197","61438","Movie","1"
"28199","61457","Movie","1"
"28200","61468","Movie","1"
"28201","41586","Movie","1"
"28202","61479","Movie","1"
"28203","61482","Movie","1"
"28204","61483","Movie","1"
"28205","1519","User","3"
"28206","61484","Movie","1"
"28207","61477","Movie","1"
"28208","47621","Movie","1"
"28209","61540","Movie","2"
"28210","61120","Movie","1"
"28211","61546","Movie","1"
"28212","61561","Movie","2"
"28213","61562","Movie","2"
"28214","61571","Movie","1"
"28215","61573","Movie","1"
"28216","61574","Movie","1"
"28217","61575","Movie","2"
"28218","48811","Movie","1"
"28219","61604","Movie","1"
"28220","61605","Movie","1"
"28221","61606","Movie","1"
"28222","61607","Movie","1"
"28223","61434","Movie","1"
"28224","61608","Movie","1"
"28225","61611","Movie","1"
"28226","61612","Movie","1"
"28227","56798","Movie","1"
"28228","27090","Movie","1"
"28229","61613","Movie","2"
"28230","61621","Movie","1"
"28231","61622","Movie","1"
"28232","28192","Movie","1"
"28233","36373","Movie","1"
"28234","61632","Movie","1"
"28235","61633","Movie","1"
"28236","61634","Movie","1"
"28237","61635","Movie","1"
"28238","61636","Movie","1"
"28239","61637","Movie","1"
"28240","61638","Movie","1"
"28241","61639","Movie","1"
"28242","61640","Movie","1"
"28243","61641","Movie","1"
"28244","61642","Movie","1"
"28245","61643","Movie","1"
"28246","61650","Movie","1"
"28247","10001","Person","1"
"28248","185199","Person","1"
"28249","135652","Person","1"
"28250","25173","Person","1"
"28253","61678","Movie","1"
"28257","93040","Person","2"
"28258","35763","Person","2"
"28260","14079","Person","2"
"28262","25881","Movie","1"
"28263","61702","Movie","1"
"28264","61704","Movie","1"
"28265","33011","Movie","1"
"28266","61677","Movie","1"
"28267","61730","Movie","1"
"28268","12694","Movie","1"
"28269","61751","Movie","1"
"28270","61753","Movie","1"
"28271","61754","Movie","1"
"28272","61755","Movie","1"
"28273","61756","Movie","1"
"28274","61757","Movie","1"
"28275","61759","Movie","1"
"28276","61760","Movie","1"
"28277","61761","Movie","1"
"28278","61762","Movie","1"
"28279","61763","Movie","1"
"28280","61771","Movie","1"
"28281","61824","Movie","1"
"28282","61825","Movie","1"
"28283","61826","Movie","1"
"28284","61827","Movie","1"
"28285","61828","Movie","1"
"28286","61829","Movie","1"
"28287","61831","Movie","2"
"28288","40899","Movie","1"
"28289","53763","Movie","1"
"28290","61877","Movie","1"
"28291","45491","Movie","1"
"28292","61883","Movie","1"
"28293","61884","Movie","1"
"28294","61885","Movie","1"
"28295","61886","Movie","1"
"28298","61887","Movie","1"
"28299","61888","Movie","1"
"28300","61889","Movie","1"
"28301","61895","Movie","1"
"28302","61905","Movie","1"
"28303","61906","Movie","1"
"28304","61910","Movie","1"
"28305","2880","User","1"
"28306","51798","Movie","1"
"28307","61909","Movie","2"
"28308","59516","Movie","1"
"28309","39339","Movie","1"
"28310","21454","Movie","1"
"28311","61921","Movie","1"
"28312","51452","Movie","1"
"28313","61908","Movie","1"
"28314","61907","Movie","1"
"28315","45396","Movie","1"
"28316","61937","Movie","1"
"28317","61938","Movie","1"
"28318","61939","Movie","1"
"28319","41704","Movie","1"
"28320","41706","Movie","1"
"28321","36998","Movie","2"
"28322","57938","Movie","1"
"28323","61971","Movie","1"
"28324","61979","Movie","1"
"28325","42864","Movie","1"
"28326","61986","Movie","1"
"28327","61989","Movie","1"
"28328","62058","Movie","1"
"28329","32790","Movie","1"
"28330","32793","Movie","1"
"28331","32792","Movie","1"
"28332","62062","Movie","1"
"28333","62129","Movie","1"
"28334","62128","Movie","1"
"28335","62132","Movie","1"
"28336","62141","Movie","2"
"28337","62157","Movie","1"
"28338","62187","Movie","1"
"28339","62188","Movie","1"
"28340","62146","Movie","2"
"28341","62189","Movie","1"
"28343","62190","Movie","1"
"28345","61777","Person","2"
"28346","62198","Movie","1"
"28347","62201","Movie","1"
"28349","62225","Movie","1"
"28350","62224","Movie","1"
"28351","62231","Movie","1"
"28352","62237","Movie","1"
"28353","43749","Movie","1"
"28354","62269","Movie","1"
"28355","62270","Movie","1"
"28356","187103","Person","1"
"28357","62294","Movie","1"
"28358","177537","Person","1"
"28359","62298","Movie","1"
"28360","62297","Movie","1"
"28361","62301","Movie","1"
"28362","62302","Movie","1"
"28363","10530","Person","1"
"28364","10525","Person","2"
"28365","56820","Movie","1"
"28366","62357","Movie","1"
"28367","62358","Movie","1"
"28368","62359","Movie","2"
"28369","62360","Movie","1"
"28370","62368","Movie","1"
"28371","34065","Movie","1"
"28372","62179","Movie","1"
"28373","62374","Movie","1"
"28374","62383","Movie","1"
"28375","62372","Movie","1"
"28376","62390","Movie","1"
"28377","62391","Movie","1"
"28378","49876","Movie","1"
"28381","62162","Movie","1"
"28382","62163","Movie","1"
"28383","62404","Movie","1"
"28384","37746","Movie","1"
"28385","62406","Movie","1"
"28386","170110","Person","1"
"28387","7642","Person","1"
"28388","62408","Movie","1"
"28389","30003","Person","2"
"28390","33022","Person","1"
"28391","126307","Person","1"
"28392","16761","Person","1"
"28393","62422","Movie","1"
"28394","62447","Movie","1"
"28395","62460","Movie","1"
"28396","187758","Person","1"
"28397","8504","Person","1"
"28398","8500","Person","2"
"28399","7646","Person","1"
"28400","13802","Person","1"
"28401","100216","Person","1"
"28402","62466","Movie","1"
"28403","3383","Person","2"
"28404","8731","Person","2"
"28405","13820","Person","2"
"28406","51258","Movie","1"
"28407","62483","Movie","1"
"28408","62489","Movie","1"
"28409","20865","Movie","1"
"28410","62508","Movie","2"
"28411","33952","Movie","1"
"28412","62516","Movie","1"
"28415","62524","Movie","1"
"28416","21563","Person","2"
"28420","58731","Movie","1"
"28423","14750","Movie","1"
"28424","14749","Movie","2"
"28425","62590","Movie","2"
"28426","45349","Movie","1"
"28427","62761","Person","2"
"28428","42498","Movie","1"
"28429","62596","Movie","1"
"28430","39869","Movie","1"
"28433","62664","Movie","2"
"28434","62667","Movie","1"
"28435","62722","Movie","1"
"28436","50392","Movie","1"
"28437","62721","Movie","1"
"28438","62759","Movie","1"
"28439","62772","Movie","1"
"28440","62773","Movie","1"
"28441","62777","Movie","1"
"28442","62780","Movie","1"
"28443","10022","Person","2"
"28444","20366","Person","1"
"28445","17755","Person","1"
"28446","62805","Movie","1"
"28447","30002","Person","1"
"28448","10790","Person","2"
"28449","62848","Movie","1"
"28450","62886","Movie","1"
"28451","62887","Movie","2"
"28453","50871","Movie","1"
"28454","62895","Movie","2"
"28455","72129","Person","3"
"28456","51329","Person","2"
"28457","62898","Movie","1"
"28458","62899","Movie","2"
"28459","62955","Movie","1"
"28464","190088","Person","2"
"28468","48023","Movie","1"
"28469","62976","Movie","1"
"28470","63007","Movie","1"
"28471","63009","Movie","1"
"28472","63011","Movie","1"
"28473","63012","Movie","1"
"28474","63014","Movie","1"
"28475","63015","Movie","1"
"28476","62997","Movie","1"
"28477","63035","Movie","1"
"28478","37274","Movie","1"
"28479","63039","Movie","1"
"28480","64244","Movie","1"
"28481","63045","Movie","1"
"28482","63046","Movie","1"
"28483","63047","Movie","1"
"28484","54886","Movie","1"
"28485","31338","Movie","1"
"28486","63085","Movie","1"
"28487","63089","Movie","1"
"28488","48268","Movie","1"
"28489","63113","Movie","1"
"28490","38793","Movie","1"
"28492","190752","Person","2"
"28496","63114","Movie","1"
"28498","63119","Movie","1"
"28500","63129","Movie","1"
"28501","62456","Movie","1"
"28502","62973","Movie","1"
"28503","62974","Movie","1"
"28504","63135","Movie","1"
"28505","3128","User","1"
"28515","63149","Movie","2"
"28516","39976","Movie","1"
"28517","55352","Movie","1"
"28518","31119","Movie","1"
"28519","163285","Person","3"
"28520","84364","Person","2"
"28523","50374","Movie","1"
"28524","56372","Movie","1"
"28525","63163","Movie","1"
"28526","51509","Movie","1"
"28527","63174","Movie","1"
"28528","63193","Movie","1"
"28529","63196","Movie","1"
"28530","63208","Movie","1"
"28531","63209","Movie","1"
"28532","63233","Movie","3"
"28533","63234","Movie","1"
"28534","55339","Movie","1"
"28535","30276","Movie","1"
"28536","27648","Movie","1"
"28537","46396","Movie","1"
"28538","63256","Movie","1"
"28539","63258","Movie","1"
"28540","48196","Movie","1"
"28541","63271","Movie","1"
"28542","63266","Movie","1"
"28543","63278","Movie","1"
"28544","63279","Movie","1"
"28545","63280","Movie","1"
"28546","63288","Movie","1"
"28549","63299","Movie","2"
"28550","185688","Person","2"
"28551","53712","Movie","1"
"28553","63334","Movie","1"
"28554","63338","Movie","2"
"28555","50341","Movie","1"
"28556","29634","Movie","1"
"28557","63363","Movie","1"
"28558","35699","Movie","2"
"28559","36891","Movie","1"
"28560","63373","Movie","2"
"28564","63391","Movie","1"
"28565","63213","Movie","1"
"28566","63406","Movie","1"
"28567","63413","Movie","1"
"28568","63416","Movie","1"
"28569","63419","Movie","1"
"28570","20442","Person","1"
"28571","32850","Movie","1"
"28572","63433","Movie","1"
"28573","63438","Movie","1"
"28574","63439","Movie","1"
"28575","63454","Movie","1"
"28576","63457","Movie","1"
"28577","63455","Movie","2"
"28578","21038","Movie","1"
"28579","3712","Person","2"
"28580","35593","Movie","1"
"28581","63481","Movie","1"
"28582","25358","Movie","1"
"28583","63483","Movie","3"
"28584","63492","Movie","1"
"28585","54806","Movie","1"
"28586","42692","Movie","1"
"28587","63520","Movie","1"
"28588","63526","Movie","1"
"28589","63527","Movie","1"
"28590","63530","Movie","1"
"28591","63448","Movie","1"
"28592","30896","Movie","1"
"28593","63449","Movie","1"
"28594","63341","Movie","1"
"28595","63532","Movie","1"
"28596","63342","Movie","2"
"28597","63555","Movie","1"
"28598","38302","Movie","1"
"28599","63556","Movie","1"
"28600","34237","Movie","1"
"28601","63597","Movie","1"
"28602","63599","Movie","1"
"28603","63619","Movie","2"
"28604","58762","Movie","1"
"28605","43556","Movie","1"
"28606","16058","Movie","1"
"28607","63667","Movie","2"
"28608","63668","Movie","2"
"28609","63672","Movie","1"
"28610","63686","Movie","1"
"28611","63687","Movie","1"
"28612","63689","Movie","1"
"28613","34118","Movie","1"
"28614","39625","Movie","1"
"28615","33968","Movie","1"
"28616","63711","Movie","1"
"28617","50337","Movie","1"
"28618","52212","Movie","1"
"28619","63718","Movie","1"
"28620","63167","Movie","2"
"28621","52539","Movie","1"
"28622","28884","Movie","1"
"28623","41227","Movie","1"
"28624","63729","Movie","1"
"28625","3220","User","1"
"28626","63775","Movie","1"
"28627","63794","Movie","1"
"28628","63795","Movie","1"
"28629","63797","Movie","1"
"28632","63820","Movie","1"
"28633","50438","Movie","1"
"28634","16700","Person","2"
"28636","63834","Movie","1"
"28637","45141","Movie","1"
"28638","46969","Movie","1"
"28639","53688","Movie","1"
"28640","63836","Movie","1"
"28641","63616","Movie","1"
"28642","50328","Movie","1"
"28643","39954","Person","1"
"28644","63840","Movie","1"
"28645","63841","Movie","1"
"28646","28619","Movie","1"
"28647","17862","Movie","1"
"28648","4633","Movie","1"
"28649","54450","Movie","1"
"28650","62193","Movie","1"
"28651","35198","Movie","2"
"28652","47154","Movie","1"
"28653","63864","Movie","1"
"28654","63868","Movie","1"
"28655","33298","Movie","1"
"28656","54321","Movie","2"
"28657","63922","Movie","1"
"28658","63927","Movie","1"
"28659","63930","Movie","1"
"28660","63932","Movie","1"
"28661","63933","Movie","1"
"28663","63936","Movie","1"
"28664","63938","Movie","1"
"28665","63942","Movie","1"
"28666","63945","Movie","1"
"28667","37241","Movie","1"
"28668","50015","Movie","1"
"28669","46904","Movie","1"
"28670","63963","Movie","1"
"28671","37990","Person","1"
"28672","10297","Person","2"
"28673","54119","Movie","1"
"28674","48088","Movie","1"
"28675","64003","Movie","1"
"28676","64008","Movie","1"
"28677","64009","Movie","1"
"28678","64010","Movie","1"
"28679","64007","Movie","3"
"28680","64011","Movie","1"
"28681","64012","Movie","1"
"28682","64013","Movie","1"
"28684","64019","Movie","1"
"28685","64020","Movie","1"
"28686","64022","Movie","1"
"28687","64023","Movie","1"
"28688","64024","Movie","1"
"28689","64021","Movie","1"
"28690","44748","Movie","1"
"28691","64026","Movie","1"
"28692","64014","Movie","2"
"28693","61957","Movie","2"
"28694","64038","Movie","1"
"28695","64041","Movie","1"
"28698","19580","Movie","3"
"28699","64051","Movie","1"
"28702","64062","Movie","1"
